Source_wallet,Dest_wallet,timestamp,amount,token_type
0xc8b0a4d97aca4f7f8c3ac74e42ed9ba9,0x0cc2baad499147088387294b9eafe603,2024-08-08T19:20:02.160931,31.83771,DAI
0xab99c612211d4cf2a7514498936e4e90,0x0093aa0060564d04aa18eacb4d2c214e,2024-08-08T21:10:55.595172,23.252782,USDT
0xc0755f039ad24aa28890d8852ae9cebf,0x073baa4bb01c4c93898e8bcb8490c96a,2024-08-08T21:55:47.508411,49.109119,USDT
0x7274693012074152a9ac35e84b20dd0f,0x438c1528900d493abf9ed9e578bba4a1,2024-08-08T22:10:36.006143,4.027685,USDT
0xdecda5d01b5946089548cbfe217ae776,0x74308a33a6224ef7a9fea0090e0a7db3,2024-08-08T22:10:55.489470,18.097458,ETH
0xb29978cf1ee54f37aa29750228fcf2ca,0x2122ea5a9cdc494ba02c8e9dca0a540e,2024-08-09T00:17:09.148620,6.43346,BTC
0x8154407457ad4405bff9532124599983,0x026b5735df7048a5a53adc985100377f,2024-08-09T00:27:43.719095,25.098377,USDC
0x3d22d52286ef415d91783da5b06c6120,0xb72c32b66f5f4792bf41f60155d78901,2024-08-09T01:47:26.130455,26.726981,DAI
0xfed805b311154729bb92ce7e4237af4a,0xa7c926c19d7447e790044fc46a842fcf,2024-08-09T01:51:30.790042,45.754057,ETH
0x953a268f519c4129adb2752841660d29,0x5261ab9dabfa45d3836eb2de41055fb8,2024-08-09T02:01:17.032790,26.137405,USDC
0xbf441c25c17e4750bbf74f94dae53cfe,0xec6cca6f50aa4a1284804a457042cc8e,2024-08-09T02:41:36.593558,2.498164,BTC
0xde5ec69ecef44f9aaa10755f79781314,0xd38d3d7344fc4990b0a4b5a97644776c,2024-08-09T05:05:18.367250,34.147897,DAI
0x2949684abaab4a9d94bdf0c51e4fe3f7,0xd6030788bb4a4d00a7c48af39b92a863,2024-08-09T05:19:35.795258,18.857587,USDT
0xd2bffb44d7284cfe9c359fbdeff8ea09,0x72cbf6cbcad7464e98ffbff794f25f60,2024-08-09T05:38:52.331634,13.566507,USDT
0xdb59d942e34b424aa61921c66f8c91d3,0x130374b0e52b4181a5aa6ae2a22a6006,2024-08-09T07:20:15.982434,35.982655,ETH
0x6d136f9658f34e8ea5fe69291e1266f4,0x74741c8ef7b24a6a89b7ea641217fa58,2024-08-09T09:47:58.368605,30.140692,BTC
0xdb0bea233cc945409403f3f09a329987,0xa6db38022cae48609e09d591ab0c0b49,2024-08-09T11:14:54.922496,21.198449,DAI
0x39db8da020294e01b0336cdc272b7db6,0x8382f7e9a3d64a389556719224250a90,2024-08-09T11:37:57.042448,14.98462,BTC
0xae2bbc014e4e4d5b8dcf637fe4f27b12,0x0e9e8689178242449b406383aa6615ee,2024-08-09T13:07:32.194766,0.92764,ETH
0xeaf8a6ec92b6400b83838e7ecddc42a8,0x1f0122da2dde4b959e5be7aaaabc8d4f,2024-08-09T13:26:23.146566,24.27363,USDT
0xf80d491cf07341459e146844750a18eb,0x0240cae2e08b4023984a43504d23668d,2024-08-09T13:40:59.959273,44.787346,ETH
0xac157f1402bc42c882232b3f4937c994,0xeddb0f40f74a4161bd25fe29b726d28b,2024-08-09T14:08:35.394147,41.441492,USDT
0xc063a1ffc15f4535b510be6de709e03b,0xedbca30ee5bd42e9bf98253c231209cc,2024-08-09T16:20:25.700827,9.934095,USDT
0x236f05514c3e42b2aadfa946215809f6,0x3ba3340bd42540208e9bc52d1b3b041b,2024-08-09T17:20:58.053716,47.647159,DAI
0x1149746ae3a743f493680df128655e31,0xa3aff4f412b34d56ad1e105336b31374,2024-08-09T17:45:10.049772,12.645396,ETH
0x5f13868b9851438581e7fc4f6dddf3db,0x803232b3ce9e4ca28ba4498510b73d1e,2024-08-09T20:27:20.794669,3.113091,USDC
0x81b0ef2b614e403684a05355e8b29bf8,0x6ef5fcea46544a76891bfbc958f36ef0,2024-08-09T20:44:14.693465,0.829456,DAI
0xbb213bf97fda4861984cd7ffc1bbc5af,0x5fb58cc0a9a241878331b5b29944621d,2024-08-09T21:30:46.811021,22.963087,DAI
0xc31143a5b3764b7dab81a5550e104286,0x35fcdba777da43059de53c2c84742498,2024-08-09T23:00:18.897454,8.777501,USDT
0x7fa3b44af1754f03afec0ef29f9b41fd,0xaba325883998486d8c83b8e13ff1276c,2024-08-10T00:29:52.885147,23.100611,USDT
0x2b0888126072494088a9f684d6bcb0b4,0x9e2afee3ecc2420ebfc8b0a03723b5d5,2024-08-10T00:56:07.833565,45.013651,BTC
0x1f0122da2dde4b959e5be7aaaabc8d4f,0x4397323039a44b1e8cd6253a8844801c,2024-08-10T01:55:02.390848,7.983605,USDC
0xf2ca60bb89f14e248be089da89ad9df0,0x8b7e811ef1b7424d8c7beb7e69d19236,2024-08-10T02:45:58.122973,31.078279,USDT
0x06999e8194bd4bc88767046568ef43ee,0xaba325883998486d8c83b8e13ff1276c,2024-08-10T03:02:22.208002,7.7117,DAI
0x803232b3ce9e4ca28ba4498510b73d1e,0xbf307b07e76843a08381071d43a4f3fe,2024-08-10T05:26:21.240971,10.424162,BTC
0xc33c83a9e3354309a74f71ea0081936f,0x592c0edb08644f65b95568b60348c6b9,2024-08-10T05:45:25.476184,25.435477,DAI
0x30f41f490b4b482da6bac7b08f576d74,0x8e13205ad5f340398f8ae4e4103eb291,2024-08-10T06:21:07.577251,6.698865,BTC
0x65c74362adda4417a7d2c3941e1e3b2e,0x60fb16dc789f433fb8528bb3fac22443,2024-08-10T06:57:38.037550,16.143317,USDT
0x1504ef69946b4cf5b238b20c6bebfbed,0x3ba3340bd42540208e9bc52d1b3b041b,2024-08-10T09:06:42.275413,44.393661,USDC
0xdb59d942e34b424aa61921c66f8c91d3,0x2949684abaab4a9d94bdf0c51e4fe3f7,2024-08-10T10:01:42.116543,33.340448,USDT
0x85b5dc6c8f254a58b8680a8767be6675,0x5253be9c97e14b018f61307c95762ea8,2024-08-10T10:33:03.791357,15.019281,USDT
0xcfc6e719b28d4f73aa3a7bba9284d79c,0xd89af9b9d9ea43ffaa71008414a8998e,2024-08-10T11:02:50.242328,38.33251,USDT
0x39db8da020294e01b0336cdc272b7db6,0xc3ab1d7221eb4b98926b0e37f664bd12,2024-08-10T11:03:05.890218,17.695073,DAI
0x4d912aa066404249a0c111fd48e9d480,0x44b946dc1b9841caaa1bbaacba399715,2024-08-10T11:35:33.104239,32.50488,DAI
0xde5ec69ecef44f9aaa10755f79781314,0xeddb0f40f74a4161bd25fe29b726d28b,2024-08-10T11:36:52.010473,16.488717,DAI
0xf2ca60bb89f14e248be089da89ad9df0,0x39db8da020294e01b0336cdc272b7db6,2024-08-10T12:04:16.384521,0.911649,USDT
0xc23707b47fda410081bb87cfa038018d,0xcc770009743f45489db86c4e6b084294,2024-08-10T12:29:01.893824,14.525203,ETH
0x1b8d13ad9b80490d9a6079629dc880b3,0x5deecfddc00b4709a1b282e8faf3b964,2024-08-10T13:00:44.345450,7.398313,USDT
0xb04dcae6156d499ea2b5a0a2ca5bbd51,0xe5f0cdb4e7694a77b06bf564409ce534,2024-08-10T13:06:45.201702,9.076308,ETH
0xc8b0a4d97aca4f7f8c3ac74e42ed9ba9,0xa83db6a10f2b40b4b43f291f081c7e6d,2024-08-10T14:29:07.684486,1.743127,USDC
0x08b499db60cc46bb92b6e7a366e54b98,0x30f41f490b4b482da6bac7b08f576d74,2024-08-10T16:51:00.808277,6.427784,ETH
0x65347b621476416197da09cebf6d9e57,0x203b24bd8678402097c6979f0044bff8,2024-08-10T17:40:05.780679,12.38828,DAI
0xf8c23cf707754aafa6265143d4ab0129,0x52357858227842a0a54480890695883b,2024-08-10T20:15:09.616113,5.136893,USDC
0xeaf8a6ec92b6400b83838e7ecddc42a8,0xa5264777ae52473893ab825e72a4f852,2024-08-10T20:37:24.754166,37.765011,USDC
0x26e34467a17b4837807b69bd6bfe85a9,0x08b499db60cc46bb92b6e7a366e54b98,2024-08-10T20:42:35.966357,18.008356,DAI
0xe94a76f02ad543bbbf001deef73f33f3,0xfb8f4aac6ab742728bb6040847c56ec7,2024-08-10T22:20:18.653175,47.13656,USDC
0x7b4a85665e314a8cae98cf86363bada4,0x8e590ad97bd94d95aaa57875eacd4140,2024-08-10T22:39:16.361374,27.206245,DAI
0xbe6375cfe6774219a96e3459462a9276,0x39e70aef99534e4994e33aafd79dc663,2024-08-10T22:46:26.940886,43.861826,USDC
0xbd44896933ce4bf6a06f029e56995332,0x81e2ef0a6186410aa9b87ad68cec817d,2024-08-11T00:21:48.041154,5.773479,ETH
0xf80d491cf07341459e146844750a18eb,0xa804de9619b046bb8a9a3f75441aaaf9,2024-08-11T00:45:48.486449,27.419444,ETH
0x3d5486145b774de18e1822c71bbd8858,0xb13c1b1297534cc58a57ebdada28623f,2024-08-11T00:49:03.354226,2.46095,DAI
0x9fddeac16ca344bc8c1b11d1b5831662,0x1dd2728e4ca24bc18f4395d146361267,2024-08-11T01:00:36.589597,3.438939,USDT
0x838909aadb29468e90aef0f80c9bbbc1,0x0974dbe2c448479390a83ee12471fc0b,2024-08-11T01:35:58.248962,44.553843,USDT
0x085daa2f796b4fe7ab960efd5c43533b,0x65c74362adda4417a7d2c3941e1e3b2e,2024-08-11T02:16:18.425825,42.893558,BTC
0x352e2e20631a4587955c79c51fa401f2,0x011741399de545d091b87253a42962f0,2024-08-11T04:20:45.773585,39.851191,USDT
0xb5adfd1c4778423b9728cf63f3fadb45,0xd171a3a92dce4c00922fdd157f232e29,2024-08-11T07:07:45.562428,43.357065,BTC
0xf18767bdd54c4d7fbae1bb72d581766e,0x6e83595b839d4b3f91882e60576384dd,2024-08-11T08:36:53.457361,32.243774,ETH
0x120264f59ea94a9f9f0c20818005c718,0xf0471a2ee5a1441ba749361b69d84c22,2024-08-11T08:48:09.589784,31.566476,USDT
0x9e2afee3ecc2420ebfc8b0a03723b5d5,0x9dede3543bad4927931e4a90aea0e344,2024-08-11T11:41:50.641176,35.453079,ETH
0xa16003f95a4b4ae0818a3d965b55475e,0x9f9e3e67693f4ed6a2b5e1304aac60b6,2024-08-11T11:53:17.624512,21.147988,USDT
0x2949684abaab4a9d94bdf0c51e4fe3f7,0xd2bffb44d7284cfe9c359fbdeff8ea09,2024-08-11T13:05:45.321559,2.881366,DAI
0x44806b66106f4eb997c61405d5c5fed3,0xeb4bc1243f9b453f8b4339726cea3665,2024-08-11T16:11:39.018634,47.385459,DAI
0xb72c32b66f5f4792bf41f60155d78901,0x2122ea5a9cdc494ba02c8e9dca0a540e,2024-08-11T16:38:50.207343,48.599615,USDC
0xe412904b55ea471ab0493a86ea61cea8,0xb663efe6d0a94c51907249da4960d0e7,2024-08-11T20:08:13.363772,22.808195,DAI
0xd7385be69b7e4ad2941d0647017cf9c8,0x69419850a60c4039b5b0e722988bb6a8,2024-08-11T20:27:42.833200,10.879838,ETH
0xc9f85d10c2b947669a9489e425137cae,0xe64c2d191867472a9561879b08000c5b,2024-08-11T23:57:44.430645,24.862791,DAI
0x321ded88394a4c6f87e2bbeff4fc7d57,0x803a7eaf10d649b6b91ea897a4e15233,2024-08-12T01:07:56.530347,11.027816,USDT
0x234df0d7ee874ec6a36ee1bc070cd824,0x838909aadb29468e90aef0f80c9bbbc1,2024-08-12T02:01:35.453737,7.20186,BTC
0x2a32bc170a654c7391ece26af8129fd8,0x085daa2f796b4fe7ab960efd5c43533b,2024-08-12T02:09:50.396864,23.267253,USDT
0xd6030788bb4a4d00a7c48af39b92a863,0x80708fa08f1d4d92b271374c600e3704,2024-08-12T04:09:12.464689,47.347601,BTC
0x5335e1a2914b4b138dc8fd84fad78942,0xa3db35698c4e4630ba0cd01e1fc7e6e3,2024-08-12T04:18:24.322086,20.114884,USDC
0x54362189e6db4f4ca2548e2ca228bbca,0xfd01e2255bfc430ead51a29f74e64724,2024-08-12T04:32:59.467101,36.043885,USDC
0xe784d02e17bc42e5832eacc4d78551b8,0x3d961050fd4748e08778f4c8c17add5f,2024-08-12T10:28:59.404351,11.020552,DAI
0x15eefbaf9cf748bc919e52ad4e2446bf,0x26e34467a17b4837807b69bd6bfe85a9,2024-08-12T10:29:55.393155,17.335726,ETH
0xc074f21e99e141bda3e7bb8a50974ce8,0x851d8217f229453fbe9eeb19f589d14f,2024-08-12T12:26:07.270162,18.631785,USDC
0x75d9b4d99d7b45288e818af3dc93b9fe,0x43a90ad8ba8144839dd076d5719e21f4,2024-08-12T13:46:16.077830,45.834752,DAI
0xcc770009743f45489db86c4e6b084294,0x7fa3b44af1754f03afec0ef29f9b41fd,2024-08-12T14:09:57.048316,0.264031,ETH
0x8382f7e9a3d64a389556719224250a90,0x5fb58cc0a9a241878331b5b29944621d,2024-08-12T17:38:59.324598,40.028428,USDT
0xbd44896933ce4bf6a06f029e56995332,0x525457c705fb47afbdb76a0e8fddb341,2024-08-12T18:25:21.306806,41.809006,DAI
0x9fddeac16ca344bc8c1b11d1b5831662,0x52357858227842a0a54480890695883b,2024-08-12T19:27:00.661097,21.652807,ETH
0x535b74c39a3c4cebb5479f3b1b45ed32,0x5539fccd2dbb4faf9199f11721c8a496,2024-08-12T20:45:00.842905,22.876102,USDT
0x141be8f7f928498abf93edd2ee65f5f6,0x4dcd635f7048477ab3bfc0a0476f61ab,2024-08-12T23:27:27.346125,43.625888,BTC
0x83cd0f669a244ea6b55ac977f85678de,0xdb729794143949c4803fb617f5e94079,2024-08-12T23:50:13.516922,28.556395,ETH
0xbe6375cfe6774219a96e3459462a9276,0xa76964bc85c140f39389f3b01ce6e9ee,2024-08-12T23:52:48.595813,26.328241,BTC
0x04ff322cd08e4ed9868cb9b056a5b671,0x72efab4523934da19770490c6ccaeb91,2024-08-13T00:09:35.619461,45.295864,USDT
0x53d95075709c4067bce67b41ee2ae4e6,0x6e9efcc16706411bbb6708904572b816,2024-08-13T00:11:34.939215,41.912821,DAI
0xc3ab1d7221eb4b98926b0e37f664bd12,0xa393554954f74b2c8e60e3408c4df69c,2024-08-13T01:21:29.723518,23.43305,USDC
0xf3ca1942df3e4815aba3032aae11faf6,0xc3847a0157f7436f8bed02bb362f427c,2024-08-13T01:56:53.496379,42.392787,BTC
0x4fb34292101c4b179f5f9092a1314d85,0x615df326aca3475599995288aa36952e,2024-08-13T02:02:35.791008,18.07112,ETH
0x81708876f0254bbdbb54ebe8deb85a7c,0xcc770009743f45489db86c4e6b084294,2024-08-13T05:11:45.778177,14.036599,BTC
0x81b0ef2b614e403684a05355e8b29bf8,0x92a0038f149c4e4ba095bf8a59098e5b,2024-08-13T05:18:38.988885,18.424224,BTC
0x26aa9f67ab704761b85b76f082c9c8ae,0x5a53767478e8434e98a96ef289b1e755,2024-08-13T06:08:31.000966,42.905412,DAI
0xf3f6b44e242a4095a57e175eaa7bf11b,0x7e7f200c7e7a49bfb10e211530ed5ddd,2024-08-13T06:27:55.499612,45.593575,DAI
0x5f13868b9851438581e7fc4f6dddf3db,0x000a82bda8a74101a0c400da69d37149,2024-08-13T06:32:20.284498,26.006149,BTC
0x54362189e6db4f4ca2548e2ca228bbca,0x5e336fbab82d41579e4199bacd62bf23,2024-08-13T06:39:51.991759,9.023175,USDT
0x133a95257b124cd2a16eb4e1545b89b6,0xe784d02e17bc42e5832eacc4d78551b8,2024-08-13T07:22:16.650710,13.789709,BTC
0x5f02fa4f02a4477abd7f848b185aa0da,0xdb0bea233cc945409403f3f09a329987,2024-08-13T07:55:04.043554,22.514103,USDT
0xdb3cf17bd7284d9a9eb4db508633a39c,0xf8cc21532ab14970a5daddb91dc190b2,2024-08-13T09:06:32.683758,30.608991,USDC
0xeaa7cf5efba74a3aa78427ae74d9a25f,0xdce9e3a0b4e64ff7b3ad129641be6f44,2024-08-13T09:44:04.248257,46.706953,BTC
0xe5f0cdb4e7694a77b06bf564409ce534,0xe9a245a632444c75bee050b51ebb8194,2024-08-13T14:21:29.505717,31.511257,BTC
0xf04e908f161846ecac86ed53b5fbe195,0xd60ae070c62f4c10b087ab1df46abd14,2024-08-13T14:28:36.314433,43.926238,ETH
0x73005d1a81bf493cbeff836d59c24457,0x3f45b79c16364e8f9663c793b4b2bd45,2024-08-13T15:50:05.329086,1.455491,DAI
0x0a0906144f174896acd4275ff037af69,0x78e553f5335e45f5bcf591cfccfc1935,2024-08-13T16:20:36.590274,25.936193,ETH
0xbd44896933ce4bf6a06f029e56995332,0x352e2e20631a4587955c79c51fa401f2,2024-08-13T17:56:12.310148,40.366237,USDT
0x862e4c2cadac4320b9d88deb2a226b3c,0xa7c926c19d7447e790044fc46a842fcf,2024-08-13T18:49:51.999888,8.103082,USDC
0x1a0afda1919d43269bc41bc53d6ab747,0xc31143a5b3764b7dab81a5550e104286,2024-08-13T19:13:21.147932,6.227603,ETH
0xf3ca1942df3e4815aba3032aae11faf6,0x4caaa6b89e7b4e3c92826c390eae3180,2024-08-13T19:14:27.308906,2.960115,USDT
0x925a581e05304bca938be7cd314cc7cd,0x9ae9e556753d4a3aa4fa0047a7ac581b,2024-08-13T19:36:26.077140,43.360134,DAI
0x592c0edb08644f65b95568b60348c6b9,0xf0471a2ee5a1441ba749361b69d84c22,2024-08-13T21:00:17.473074,25.174047,USDT
0x5f13868b9851438581e7fc4f6dddf3db,0x907edc98e0ec424e90decbfcfb815d46,2024-08-13T22:51:30.416584,44.265029,USDC
0x5f02fa4f02a4477abd7f848b185aa0da,0x9cc24bca4ccb40fba091169667264715,2024-08-14T00:29:38.244389,48.183551,USDC
0x6ef5fcea46544a76891bfbc958f36ef0,0xc2e1a9a2d9be4b959192916fb13fb9eb,2024-08-14T00:46:25.516225,43.789627,DAI
0x5deecfddc00b4709a1b282e8faf3b964,0xee6619c73b4a4e908bd37bad75f3852c,2024-08-14T01:09:42.539483,8.87608,USDT
0x7fa3b44af1754f03afec0ef29f9b41fd,0xb7fdf9593089481fba026c6d1032c2e3,2024-08-14T01:19:07.720650,28.83409,USDC
0x78e553f5335e45f5bcf591cfccfc1935,0x803232b3ce9e4ca28ba4498510b73d1e,2024-08-14T01:19:15.258392,23.053219,DAI
0x321ded88394a4c6f87e2bbeff4fc7d57,0x9dee187440454601872be3482b50ebe8,2024-08-14T01:35:21.014549,19.96612,BTC
0xef852ee2cbb740c890fbb295d6d2100b,0x5261ab9dabfa45d3836eb2de41055fb8,2024-08-14T03:31:46.874503,25.639616,ETH
0xb3a91d4e0df1469f9f44389e768f6a94,0x3a427bedd1d145559eb0febf924c87a6,2024-08-14T04:08:07.506980,45.736427,BTC
0x9e3658ed555f457bb8d3caafaf1c5320,0x4d35bc76fa164ceb8cbb8b5d189f3fe3,2024-08-14T04:14:43.141796,38.587328,ETH
0x92456e2cf25f4d0da38a9ed21ef38da2,0xba750d0a9f9d4bd28ae8b21fccf5b418,2024-08-14T04:44:44.396043,3.218656,DAI
0xa679e48eb97645ecb940e633769d2bcb,0x412e6412d4e746cd8b862e28add55fc4,2024-08-14T06:05:35.620491,18.806052,DAI
0x0cc2baad499147088387294b9eafe603,0x21cdf5f71cfd417da5fbf9f28d02ad03,2024-08-14T06:35:21.148080,47.837776,DAI
0x7495fba4c34d4cb5949edf51eb5e2dfc,0x63044812f5f14e01982a00df0f06e458,2024-08-14T06:52:31.379984,44.281213,USDC
0xbebd122792804058b07871515cedcfc1,0xcfc6e719b28d4f73aa3a7bba9284d79c,2024-08-14T07:45:31.949434,34.289041,ETH
0x2a32bc170a654c7391ece26af8129fd8,0xe17b5221a1ac471b8f4a77dbc1cae0fc,2024-08-14T07:46:13.410292,29.682444,BTC
0x3d00ff49ec8d47cea50ff75800c8e8af,0x918d83914c0448d99f12f4307bdacf9a,2024-08-14T08:08:11.252650,43.962381,DAI
0x133a95257b124cd2a16eb4e1545b89b6,0x32f259eb18944426aec35de7da51eeba,2024-08-14T08:54:11.400673,8.345652,USDT
0xbeb7f9eedeb24935a772fb8fef0c20b5,0xb2a66fb2073544bd8ac667d650439016,2024-08-14T09:10:59.598774,9.44567,BTC
0xc36d1e4a7bec43749dedb10e137b65b7,0x21cdf5f71cfd417da5fbf9f28d02ad03,2024-08-14T10:59:17.417120,17.999579,USDC
0xe64c2d191867472a9561879b08000c5b,0xf80d491cf07341459e146844750a18eb,2024-08-14T11:14:56.681217,0.973813,USDC
0x412e6412d4e746cd8b862e28add55fc4,0x0a0d2c1cae6f462f9c845bab8757c1a4,2024-08-14T13:33:06.147362,30.655374,USDC
0x3f45b79c16364e8f9663c793b4b2bd45,0x5fb58cc0a9a241878331b5b29944621d,2024-08-14T16:33:47.599446,2.328657,BTC
0x6a6540e9d83241eea3e1b558c861c81c,0x65a86d762f3b4de48409206508393112,2024-08-14T17:00:28.478555,29.954438,USDC
0xee6619c73b4a4e908bd37bad75f3852c,0x43ff25af85534c558942125cbcc47f45,2024-08-14T17:42:20.560772,2.135197,BTC
0xbeb7f9eedeb24935a772fb8fef0c20b5,0xd6030788bb4a4d00a7c48af39b92a863,2024-08-14T18:00:42.173702,6.610315,USDT
0x78e553f5335e45f5bcf591cfccfc1935,0x120264f59ea94a9f9f0c20818005c718,2024-08-14T19:06:48.226655,30.746104,ETH
0xc377a3e3d3a84f61a0c4b1ac11a0a8c6,0x4caaa6b89e7b4e3c92826c390eae3180,2024-08-14T20:21:29.422875,25.470446,ETH
0xc7cf964fdceb4a74bb942057ccb25f63,0xba750d0a9f9d4bd28ae8b21fccf5b418,2024-08-14T21:34:09.872204,29.50744,BTC
0x7274693012074152a9ac35e84b20dd0f,0x1e30feb1fb9d4680a33333c363fcb110,2024-08-14T21:53:39.180035,31.843253,USDT
0xc36d1e4a7bec43749dedb10e137b65b7,0xd171a3a92dce4c00922fdd157f232e29,2024-08-14T23:21:08.466961,22.517004,ETH
0x8f5a08eb7ea44c4995dee9222b95609d,0x9dede3543bad4927931e4a90aea0e344,2024-08-14T23:24:56.722128,32.547101,USDC
0x12e32701948a418ea609bffbf7d2f4eb,0xf9fce453de4b4368be23dc54794d6d41,2024-08-14T23:32:22.660639,30.034583,BTC
0xb5adfd1c4778423b9728cf63f3fadb45,0xb0717516b74142b19fb1a22ca57ebf96,2024-08-14T23:58:17.848337,18.883659,BTC
0x907edc98e0ec424e90decbfcfb815d46,0x30ae3ad3e2644523889427e371d8ef7f,2024-08-15T00:55:15.211949,11.579771,ETH
0x06835945a0a74fe9b21bde42dd37561f,0x082d6a37415642d1bba483f810f48967,2024-08-15T02:17:10.625006,37.828889,USDC
0xab0dc743ec504903b5adc781a0844abf,0xa3db35698c4e4630ba0cd01e1fc7e6e3,2024-08-15T02:43:00.403305,8.536365,USDT
0x28f6ea53ffff4b02807f16696718817e,0x39e70aef99534e4994e33aafd79dc663,2024-08-15T02:49:30.134444,26.255129,USDT
0x21cdf5f71cfd417da5fbf9f28d02ad03,0x41e743a63eca46c18a582b90f71bf470,2024-08-15T02:51:52.702980,2.043057,ETH
0xdb1a6281ccf1450c80f48c781f701a57,0x08b499db60cc46bb92b6e7a366e54b98,2024-08-15T02:58:47.027807,27.519418,USDC
0xd6030788bb4a4d00a7c48af39b92a863,0xcc770009743f45489db86c4e6b084294,2024-08-15T06:28:22.947132,42.789036,BTC
0xab99c612211d4cf2a7514498936e4e90,0x334f99ccaea9488c9f861deab9fd9d78,2024-08-15T06:43:54.370900,16.572805,USDT
0x10955db150f845a0b9573597f3303448,0x5e27e7f41ab54d46a008f5c0dad271f2,2024-08-15T07:36:06.337422,0.586098,BTC
0x74308a33a6224ef7a9fea0090e0a7db3,0xc3847a0157f7436f8bed02bb362f427c,2024-08-15T13:01:49.239757,23.271795,USDT
0x78e553f5335e45f5bcf591cfccfc1935,0x92456e2cf25f4d0da38a9ed21ef38da2,2024-08-15T13:19:33.777373,45.296735,USDT
0x5fb58cc0a9a241878331b5b29944621d,0x4c36c56ffe9f45f280877d2c883f011d,2024-08-15T13:42:40.895668,48.849546,USDT
0x592c0edb08644f65b95568b60348c6b9,0x21cdf5f71cfd417da5fbf9f28d02ad03,2024-08-15T14:20:40.617139,39.680564,ETH
0xfd01e2255bfc430ead51a29f74e64724,0x83cd0f669a244ea6b55ac977f85678de,2024-08-15T15:01:49.093709,9.688985,BTC
0x48f8ec1944d84bd0becf5a3c3c3d5eed,0x26e34467a17b4837807b69bd6bfe85a9,2024-08-15T15:07:05.426853,41.769331,ETH
0x803232b3ce9e4ca28ba4498510b73d1e,0x5e75ff636d4646b7a1ff9faa4b5dc8b7,2024-08-15T15:53:34.657730,35.521434,USDC
0x0dd44b5f364f49749c9c9c106042e52f,0x64fed111a57644a7b1cfec241a226394,2024-08-15T15:57:36.138700,35.505428,USDT
0x321ded88394a4c6f87e2bbeff4fc7d57,0x22587153e8fd42f1b1f29558e5188454,2024-08-15T16:23:28.533692,5.11764,USDT
0xfb8f4aac6ab742728bb6040847c56ec7,0x5e336fbab82d41579e4199bacd62bf23,2024-08-15T18:21:01.325203,1.197074,USDC
0x12e32701948a418ea609bffbf7d2f4eb,0xf9fce453de4b4368be23dc54794d6d41,2024-08-15T20:27:47.780475,13.637898,BTC
0x7a47aeaae4e1460a9d2a4242464c111a,0x5335e1a2914b4b138dc8fd84fad78942,2024-08-15T23:08:51.629145,20.894557,DAI
0xf2d52eb54a6448529a55ce24ba1a9524,0x838909aadb29468e90aef0f80c9bbbc1,2024-08-16T02:32:07.952647,48.02321,USDC
0xf2d52eb54a6448529a55ce24ba1a9524,0x0140ba8439e34bccba62ff296df4c79e,2024-08-16T02:42:37.497461,21.352786,USDC
0xd6d00ba9a55e44629ba3544a6ebc5d53,0x8c4bad70e3bb4659aea7e90e63329745,2024-08-16T03:31:32.018836,17.967651,USDT
0x81b0ef2b614e403684a05355e8b29bf8,0x838909aadb29468e90aef0f80c9bbbc1,2024-08-16T04:41:04.630352,12.085168,BTC
0xc063a1ffc15f4535b510be6de709e03b,0xe784d02e17bc42e5832eacc4d78551b8,2024-08-16T05:02:09.988301,12.432752,DAI
0x57ca6931a44d4516bd78e9cec8c201ca,0x352e2e20631a4587955c79c51fa401f2,2024-08-16T05:14:12.846222,44.611149,DAI
0x66a60f8dc7a74809b8a46b5ef65a8db5,0x026b5735df7048a5a53adc985100377f,2024-08-16T06:12:14.257898,23.400916,ETH
0x0a2d9f9317964a6495a89343cd5cbf5c,0x7e7f200c7e7a49bfb10e211530ed5ddd,2024-08-16T06:52:21.736806,10.108897,DAI
0x02fe9415c39743df82284736057a0019,0xd2bb82359a654c5782b1264344c0de2b,2024-08-16T08:47:54.279819,34.992852,USDT
0x2dc6fcd682754468af113de394a65d4e,0x4f343a63d55742da849de9497eb9061f,2024-08-16T09:46:51.479953,27.538857,USDT
0x416e302daf374ce09a7d4c36e4c0c5f6,0xd44dae2c8637485eaced3eb8b292bec9,2024-08-16T11:20:25.184787,48.918225,USDC
0x85b5dc6c8f254a58b8680a8767be6675,0x64ea66b702e240969702ebe056cc8ef9,2024-08-16T13:02:47.459150,4.924825,DAI
0x61caa8a8d3ac4ddb82af82ef7a1c3a80,0x39e70aef99534e4994e33aafd79dc663,2024-08-16T13:14:17.026846,28.048702,ETH
0x8216f9f57044486798a722fb4bd68d4d,0xdbf90f1d015b4af5af1d6529df4c57d8,2024-08-16T14:59:47.522114,18.387831,ETH
0x6a8282ba7ab04077aa7ed8caee12ff6f,0x64fed111a57644a7b1cfec241a226394,2024-08-16T16:02:02.413468,25.549163,ETH
0x48f40cbd4d0a4491ae4aa6c79b9177a3,0x64fed111a57644a7b1cfec241a226394,2024-08-16T16:02:41.413468,34.74246,ETH
0x1a0afda1919d43269bc41bc53d6ab747,0x64fed111a57644a7b1cfec241a226394,2024-08-16T16:03:21.413468,37.059812,ETH
0xef9e7019878a42bea88d85fbce958e50,0x64fed111a57644a7b1cfec241a226394,2024-08-16T16:04:13.413468,16.090693,ETH
